149558,2007-03-28,10:52:30,250-032807,12-W-21,"",RADIO,BB,0,"", ,0,"",10-8,"",""
149560,2007-03-28,10:54:00,250-032807,12-W-12,12-W-17,RADIO,BB,0,"", ,0,"","","",WILL ROLL
149561,2007-03-28,10:56:54,250-032807,12-W-17,"",RADIO,BB,0,"", ,0,"",10-8,"",""
149563,2007-03-28,11:00:56,250-032807,12-W-22,"",RADIO,BB,0,"", ,0,"","","",END OF QUEUE N-5 AT CULVER
149564,2007-03-28,11:02:13,250-032807,"",12-W-12,PHONE,BB,0,"", ,0,"","","",INFORMED 12 THAT EVERYONE BUT 16 IS ROLLING
149566,2007-03-28,11:03:32,250-032807,12-W-34,"",RADIO,BB,0,"", ,0,"",10-8,"",""
149569,2007-03-28,11:06:03,250-032807,12-W-12,"",PHONE,BB,0,"", ,0,"","","",WANTS 12-W-11 TO ROLL N-5 TO WORK WITH 36 (ALREADY CALLED) FOR QUEUE
149570,2007-03-28,11:07:10,250-032807,"",12-W-11,PHONE,BB,0,"", ,0,"","","",WILL ROLL
149571,2007-03-28,11:07:25,250-032807,12-W-31,"",RADIO,BB,0,"", ,0,"",10-8,"",""
149572,2007-03-28,11:08:02,250-032807,12-W-17,"",RADIO,BB,0,"", ,0,"",10-97 FIRST UNIT,"",S-5 AT 4TH. QUEUE AT 1ST ST
149573,2007-03-28,11:08:50,250-032807,12-W-12,"",RADIO,BB,0,"", ,0,"",10-97,"","AT THE SCENE. CHP HAS CLOSED TUSTIN OFF/RAMP AND #3,4 LNS"
149574,2007-03-28,11:10:16,250-032807,12-W-36,"",RADIO,BB,0,"", ,0,"",10-8,"",""
149582,2007-03-28,11:12:00,250-032807,CHP-CAD,"",--------,BB,65,"",S,55,N/O Santa Clara,CMS UPDATE,"","""ACCIDENT S-5 AT TUSTIN RANCH TRAFFIC JAMMED"""
149581,2007-03-28,11:12:00,250-032807,CHP-CAD,"",--------,BB,94,"",N,55,N/O Dyer,CMS UPDATE,"","""ACCIDENT S-5 AT TUSTIN RANCH TRAFFIC JAMMED"""
149578,2007-03-28,11:12:09,250-032807,12-W-12,"",RADIO,BB,0,"", ,0,"","","",FIRE IS ALMOST OUT.  CHP WAITING FOR SARGEANT FOR APPROVAL.
149579,2007-03-28,11:12:36,250-032807,12-W-22,"",RADIO,BB,0,"", ,0,"",10-97,"",S-5 AT GRAND
149580,2007-03-28,11:12:59,250-032807,12-W-34,"",RADIO,BB,0,"", ,0,"",10-97,"",N-55 AT EDINGER
149583,2007-03-28,11:15:53,250-032807,12-W-11,"",RADIO,BB,0,"", ,0,"",10-8,"",""
149586,2007-03-28,11:21:23,250-032807,12-W-31,"",RADIO,BB,0,"", ,0,"",10-97,"",S-55 AT 4TH ST. FREEFLOW ON BOTH NB & SB SR-55
149587,2007-03-28,11:22:00,250-032807,12-W-12,"",PHONE,BB,0,"", ,0,"","","",CHECKING IF MAINTENANCE SUPERVISOR IS GOING TO SCENE.  -NEGATIVE.  WILL BE CHECKING WITH CHP IF NEEDED.
149588,2007-03-28,11:24:42,250-032807,12-W-21,"",RADIO,KK,0,"", ,0,"",10-97,"",NB 5 AT YALE
149589,2007-03-28,11:25:44,250-032807,12-W-12,Dist 12 COMM,PHONE,BB,0,"", ,0,"","","",WANTS MAINTENANCE TO ROLL OUT TO THE SCENE
149590,2007-03-28,11:26:48,250-032807,"",12-W-12,PHONE,BB,0,"", ,0,"","","",CHECKING WITH 12 ON SEDAN WORKING ON N-55?
149592,2007-03-28,11:30:00,250-032807,12-W-31,"",PHONE,KK,0,"", ,0,"","","",NB 55 IS FREE FLOW - WILL SEE HOW 34 IS DOING ON THE SB SIDE
149591,2007-03-28,11:30:52,250-032807,12-W-36,"",RADIO,BB,0,"", ,0,"",10-97,"",N-5 AT YALE
149593,2007-03-28,11:39:10,250-032807,12-W-36,"",RADIO,BB,0,"", ,0,"","","",NO CONGESTION ON N-5.
149594,2007-03-28,11:41:24,250-032807,12-W-17,"",RADIO,KK,0,"", ,0,"","","",SB 5 QUEUE IS AT MAIN ST
149595,2007-03-28,11:46:16,250-032807,12-W-36,"",RADIO,BB,0,"", ,0,"",10-98,"",TEAM WILL BE GOING 1098
149596,2007-03-28,11:46:16,250-032807,12-W-11,"",RADIO,BB,0,"", ,0,"",10-98,"",""
149599,2007-03-28,11:48:25,250-032807,12-W-21,"",RADIO,BB,0,"", ,0,"",10-98,"",""
149598,2007-03-28,11:48:25,250-032807,12-W-34,"",RADIO,BB,0,"", ,0,"",10-98,"",""
149597,2007-03-28,11:48:25,250-032807,12-W-31,"",RADIO,BB,0,"", ,0,"",10-98,"",TEAM WILL BE GOING 1098 ON NB & SB SR-55
149600,2007-03-28,11:51:48,250-032807,12-W-12,"",RADIO,BB,0,"", ,0,"","","",ALL MAINLINE OPEN. WILL BE OPENING THE REST UP.
149604,2007-03-28,11:52:00,250-032807,CHP-CAD,"",CAD,BB,0,"", ,0,"","",SIGALERT END,"SIGALERT CANCELED, ROADWAY CLEAR"
149605,2007-03-28,11:53:00,250-032807,CHP-CAD,Mgmt,PAGER,BB,0,"", ,0,"","","",PAGED MGMT SIGALERT CANCELED
149601,2007-03-28,11:53:04,250-032807,12-W-12,"",RADIO,BB,0,"", ,0,"","","",EVERYTHING OPEN. WILL BE WAITING FOR CLEAN UP ON R/S
149602,2007-03-28,11:53:36,250-032807,12-W-34,"",RADIO,BB,0,"", ,0,"",10-7 DO,"",""
149603,2007-03-28,11:54:00,250-032807,12-W-21,"",RADIO,BB,0,"", ,0,"",10-7 PAGE,"",""
149606,2007-03-28,11:54:00,250-032807,CHP-CAD,Dist 3-HQ,FAX,BB,0,"", ,0,"","","",FAXED SIGALERT CANCELED TO HQ
149608,2007-03-28,11:56:11,250-032807,CHP-CAD,"",--------,BB,92,"",S,5,S/O 17th St.,CMS OFF,"",""
149607,2007-03-28,11:56:11,250-032807,CHP-CAD,"",--------,BB,65,"",S,55,N/O Santa Clara,CMS OFF,"",""
149609,2007-03-28,11:56:11,250-032807,CHP-CAD,"",--------,BB,94,"",N,55,N/O Dyer,CMS OFF,"",""
149610,2007-03-28,11:58:12,250-032807,12-W-11,"",RADIO,BB,0,"", ,0,"",10-7 TMC,"",""
149611,2007-03-28,12:10:06,250-032807,12-W-12,"",RADIO,BB,0,"", ,0,"","","",ALL VEHS GONE
149612,2007-03-28,12:10:48,250-032807,12-W-31,"",RADIO,BB,0,"", ,0,"",10-7 DO,"",""
149615,2007-03-28,12:22:32,250-032807,12-W-22,"",RADIO,BB,0,"", ,0,"",10-98 LAST UNIT,"",""
149613,2007-03-28,12:22:32,250-032807,12-W-12,"",RADIO,BB,0,"", ,0,"",10-98,"",SOME MINOR CONGESTION. TEAM WILL BE GOING 1098
149614,2007-03-28,12:22:32,250-032807,12-W-17,"",RADIO,BB,0,"", ,0,"",10-98,"",""
149616,2007-03-28,12:25:25,250-032807,12-W-36,"",RADIO,BB,0,"", ,0,"",10-7 CELL,"",""
149617,2007-03-28,12:32:39,250-032807,12-W-12,"",RADIO,BB,0,"", ,0,"",10-7 TMC,"",""
149618,2007-03-28,12:36:34,250-032807,12-W-22,"",RADIO,BB,0,"", ,0,"",10-7 TMC,"",""
149619,2007-03-28,12:36:59,250-032807,12-W-17,"",RADIO,BB,0,"", ,0,"",10-7 PAGE,"",""
149621,2007-03-28,13:55:00,250-032807,12-W-36,"",RADIO,KH,0,"", ,0,"",10-7 DO,"",""
149622,2007-03-28,13:55:59,250-032807,"","","",KH,0,"", ,0,"","",CLOSE INCIDENT,""
149623,2007-03-28,20:31:00,C74AA-032807,"","","",KH,0,"", ,0,"","",OPEN INCIDENT,""
149624,2007-03-28,20:31:00,C74AA-032807,Dist 12 COMM,"",VOICE,KH,0,"", ,0,"",10-97,CONST CLOSURE,E/W SR-74 FULL HWY CLOSURE FROM HOT SPRINGS CYN TO COUNTY LINE
149625,2007-03-28,20:31:00,C74AA-032807,"",Dist 3-HQ,FAX,KH,0,"", ,0,"",INFO,"",FAXED HQ WITH FULL HWY CLOSURE INFO
149645,2007-03-29,01:05:00,27-032907,CHP-CAD,"",CAD,AA,0,"", ,0,"",INFO,"",SOLO VEH TC
149644,2007-03-29,01:05:00,27-032907,CHP-CAD,"",CAD,AA,0,"", ,0,"","",OPEN INCIDENT,"S-5 TO W-22 CON, WHI PK TK R/S"
149646,2007-03-29,01:06:00,27-032907,CHP-CAD,"",CAD,AA,0,"", ,0,"",INFO,"",1039 SNA FD
149647,2007-03-29,01:12:00,27-032907,CHP-CAD,"",CAD,AA,0,"", ,0,"",INFO,"",VEH ON ITS SIDE
149648,2007-03-29,01:14:00,27-032907,CHP-CAD,"",CAD,AA,0,"", ,0,"",INFO,"",NEED TOW TO FLIP IT AND ANOTHER TO TOW IT
149649,2007-03-29,01:15:00,27-032907,CHP-CAD,"",CAD,AA,0,"", ,0,"",INFO,"",PLS TURN ON THE CMS SIGN SB 5 THAT THIS TRANS IS BLOCKED
149650,2007-03-29,01:15:00,27-032907,CHP-CAD,"",CAD,AA,90,Anah,S,5,Broadway,CMS ON,"",WACCIDENT W-22 CONNECTOR BLOCKED
149655,2007-03-29,02:47:00,27-032907,CHP-CAD,"",CAD,AA,0,"", ,0,"",LANES BLOCKED,SIGALERT BEGIN, TRANS WILL BE CLOSED FOR APPROX 2 1/2 HRS / SB 5 TO WB 22
149656,2007-03-29,02:49:00,27-032907,"",Mgmt,PAGER,AA,0,"", ,0,"",INFO,"",PAGED MGMT WITH SIGALERT INFO
149657,2007-03-29,02:49:00,27-032907,"",Dist 3-HQ,FAX,AA,0,"", ,0,"",INFO,"",FAXED HQ  WITH SIGALERT INFO
149658,2007-03-29,03:27:00,27-032907,CHP-CAD,"",CAD,AA,0,"", ,0,"",INFO,"",1039 ARCHIES / FORD F150 ON ITS SIDE
149667,2007-03-29,04:37:00,27-032907,CHP-CAD,"",RADIO,KS,0,"", ,0,"",RAMP OPEN,SIGALERT END,"SIGALERT CANCELLED, S-5 CONN TO W-22 CONN LANES OPEN"
149668,2007-03-29,04:37:00,27-032907,CHP-CAD,"",CAD,KS,90,Anah,S,5,Broadway,CMS OFF,"",""
149671,2007-03-29,04:39:00,27-032907,"",Dist 3-HQ,FAX,KS,0,"", ,0,"",INFO,"",FAXED  A COPY OF MAJOR INCIDENT FORM TO HQ
149669,2007-03-29,04:39:00,27-032907,"",Mgmt,PAGER,KS,0,"", ,0,"",INFO,"",PAGED MGMT WITH SIGALERT CANCELLATION
149670,2007-03-29,04:39:00,27-032907,"",Dist 3-HQ,FAX,KS,0,"", ,0,"",INFO,"",FAXED HQ  WITH SIGALERT CANCELLATION
149672,2007-03-29,04:47:06,27-032907,CHP-CAD,"",CAD,KS,0,"", ,0,"","",CLOSE INCIDENT,""
149673,2007-03-29,04:29:00,C74AA-032807,Dist 12 COMM,"",VOICE,KS,0,"", ,0,"",FFC END,CONST CLOSURE,"E/W-SR-74 FFC, FROM HOT SPRINGS CYN TO CO. LINE IS OPEN IN BOTH DIRECTIONS"
149674,2007-03-29,04:31:00,C74AA-032807,"",Dist 3-HQ,FAX,KS,0,"", ,0,"",INFO,"",FAXED HQ WITH E/W-74 FFC CANCELLATION
149675,2007-03-29,04:35:00,C74AA-032807,Dist 12 COMM,"",VOICE,KS,0,"", ,0,"","",CLOSE INCIDENT,""
149697,2007-03-29,20:34:00,C74AA-032907,Dist 12 COMM,"",VOICE,NN,0,"", ,0,"",10-97,OPEN INCIDENT,"E/W 74 FFC, SAN JUAN CREEK TO THE COUNTY LINE"
149693,2007-03-29,17:48:00,EVENTS-032907,"","","",KH,66,"",N,57,S/O Chapman,CMS ON,"",HONDA CENTER EXIT KATELLA AVE
149692,2007-03-29,17:48:00,EVENTS-032907,"","","",KH,78,"",S,57,Wagner,CMS ON,"",HONDA CENTER EXIT BALL ROAD
149691,2007-03-29,17:48:00,EVENTS-032907,TMC Anah,"",PHONE,KH,0,"", ,0,"",INFO,"",WANTS CMS 66/78 ACTIVATED FOR HONDA CENTER EVENT
149690,2007-03-29,17:48:00,EVENTS-032907,"","","",KH,0,"", ,0,"","",OPEN INCIDENT,""
149694,2007-03-29,19:30:00,EVENTS-032907,"","","",KH,66,"",N,57,S/O Chapman,CMS OFF,"",""
149695,2007-03-29,19:30:00,EVENTS-032907,"","","",KH,78,"",S,57,Wagner,CMS OFF,"",""
149696,2007-03-29,20:31:20,EVENTS-032907,"","","",KH,0,"", ,0,"","",CLOSE INCIDENT,""
149743,2007-03-30,06:06:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"",FIRST CALL,OPEN INCIDENT,1179 - SB 5 JNO OSO PKWY - TRACTOR TRAILER ON IT'S SIDE
149744,2007-03-30,06:07:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","",BLKG SLOW LANE
149745,2007-03-30,06:08:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","",MARINES ON SCENE JUST EXTRACTED THE DRIVER
149746,2007-03-30,06:10:00,101-033007,CCTV,"",CCTV,KK,0,"", ,0,"",CCTV FAIL,"",CCTV FAILED - NB 5 N/O OSO PKWY - NO VIDEO - CAMERA IS RIGHT AT T/C
149747,2007-03-30,06:11:00,101-033007,CCTV,"",CCTV,KK,0,"", ,0,"","","",PER CCTV AT LA PAZ - TRAFFIC IS BACKING UP
149748,2007-03-30,06:13:00,101-033007,"","",--------,KK,73,"",S,5,At Los Alisos,CMS ON,"",ACCIDENT AT OSO PKWY RIGHT LNS BLKD
149749,2007-03-30,06:19:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","",PER OCFA T/C IS 1182
149750,2007-03-30,06:21:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","",PER 113-55 - REQ SIGALERT FOR 2-3 HRS - VISUAL FROM NB SIDE - TRACTOR TRAILER ON IT'S RIGHT SIDE - BLKG SEVERAL LNS
149751,2007-03-30,06:22:00,101-033007,CHP-MIO,"",VOICE,KK,0,"", ,0,"","",SIGALERT BEGIN,SIGALERT ISSUED FOR 3 HRS
149753,2007-03-30,06:24:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","","HOV, #1,2 LNS ARE OPEN"
149756,2007-03-30,06:24:00,101-033007,"",Mgmt,PAGER,KK,0,"", ,0,"","","",PAGED MGMT WITH SIGALERT INFO
149752,2007-03-30,06:24:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","","PER 113-55 - #3,4 LNS SHUT DOWN"
149757,2007-03-30,06:24:00,101-033007,"",Dist 3-HQ,FAX,KK,0,"", ,0,"","","",FAXED HQ WITH SIGALERT INFO
149755,2007-03-30,06:26:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","","@2,3,4 LNS ARE SHUT DOWN - SOLO TRACTOR TRAILER - NO OTHER VEH INV - 1182 ONLY"
149754,2007-03-30,06:26:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","","PER 113-55 - ONLY HOV, #1 LN ARE OPEN"
149771,2007-03-30,06:27:00,101-033007,"","",--------,KK,92,"",S,5,S/O 17th St.,CMS ON,"",ACCIDENT S-5 AT OSO PKWY TRAFFIC JAMMED
149769,2007-03-30,06:27:00,101-033007,"","",--------,KK,75,"",S,5,Jeffrey,CMS ON,"",ACCIDENT S-5 AT OSO PKWY TRAFFIC JAMMED
149770,2007-03-30,06:27:00,101-033007,"","",--------,KK,86,"",S,405,N/O Harbor,CMS ON,"",ACCIDENT S-5 AT OSO PKWY TRAFFIC JAMMED
149772,2007-03-30,06:28:00,101-033007,"","",--------,KK,76,"",S,405,Jeffrey,CMS FAIL,"",FAILED
149758,2007-03-30,06:33:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","","PER 113-55 - THIS IS A TRACTOR W/ BOX TRAILER LOADED WITH 60-70,000 LBS - NO DIESEL SPILL"
149759,2007-03-30,06:36:57,101-033007,"",12-W-10,PHONE,KK,0,"", ,0,"","","",CALLED CELL - LEFT MESSAGE
149760,2007-03-30,06:36:57,101-033007,"",12-W-10,PHONE,KK,0,"", ,0,"","","","CALLED RES - ROLL TEAM - 21,16?"
149773,2007-03-30,06:41:00,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","",PER 113-55 - TRUCK IS LOADED W/ FRESH JALEPENOS AND LEMONS
149761,2007-03-30,06:41:14,101-033007,"",12-W-21,PHONE,KK,0,"", ,0,"","","",CALLED CELL - NO ANSWER
149762,2007-03-30,06:41:14,101-033007,"",12-W-21,PHONE,KK,0,"", ,0,"","","",CALLED RES - WILL ROLL
149763,2007-03-30,06:43:45,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","",CALLED RES - LEFT MESSAGE
149764,2007-03-30,06:43:45,101-033007,CHP-CAD,"",CAD,KK,0,"", ,0,"","","",CALLED CELL - HE'S OFF TODAY
149765,2007-03-30,06:46:00,101-033007,"",12-W-16,PHONE,KK,0,"", ,0,"","","",CALLED CELL - LEFT MESSAGE
149766,2007-03-30,06:46:00,101-033007,"",12-W-16,PHONE,KK,0,"", ,0,"","","",CALLED RES - LEFT MESSAGE
149768,2007-03-30,06:48:00,101-033007,12-W-21,"",RADIO,BB,0,"", ,0,"",10-8 FIRST UNIT,"",""
149767,2007-03-30,06:48:40,101-033007,12-W-16,"",PHONE,KK,0,"", ,0,"","","",RETURNED CALL - WILL ROLL
149774,2007-03-30,06:53:02,101-033007,"",12-W-2,PHONE,KK,0,"", ,0,"","","",CALLED CELL - LEFT MESSAGE AND INFO
149775,2007-03-30,06:53:54,101-033007,12-W-16,"",RADIO,BB,0,"", ,0,"",10-8,"",""
149776,2007-03-30,06:54:00,101-033007,12-W-10,"",RADIO,KK,0,"", ,0,"",10-8,"",TO INCIDENT
149777,2007-03-30,07:03:36,101-033007,12-W-21,"",RADIO,BB,0,"", ,0,"","","",END OF QUEUE AT LAKE FOREST
149778,2007-03-30,07:13:26,101-033007,12-W-21,"",RADIO,BB,0,"", ,0,"",10-97 FIRST UNIT,"",S-5 AT ALTON
149779,2007-03-30,07:15:49,101-033007,12-W-16,"",RADIO,BB,0,"", ,0,"",10-97,"",S-5 AT OSO.  ONLY #1 LN OPEN
149780,2007-03-30,07:16:31,101-033007,12-W-16,"",RADIO,BB,0,"", ,0,"","","",PLS ADVISE 10 TO WORK WITH 21 AND MAY NEED ANOTHER TRUCK ON S-405
149781,2007-03-30,07:20:42,101-033007,"",12-W-10,PHONE,BB,0,"", ,0,"","","",INFORMED 10 THAT 16 IS AT THE SCENE AND SHOULD WORK THE QUEUE.  -ETA FOR 10 IS 45 MIN.
149782,2007-03-30,07:23:18,101-033007,"",12-W-16,RADIO,BB,0,"", ,0,"","","","INFORMED 16 THAT 10'S ETA IS ABOUT 45 MIN. -PER 16, BIG RIG ON IT'S SIDE. TOW TRYING TO UPRIGHT IT"
149783,2007-03-30,07:29:45,101-033007,"",12-W-2,PHONE,KK,0,"", ,0,"","","",CALLED RES - ADVISED OF SIGALERT
149784,2007-03-30,08:05:17,101-033007,12-W-16,"",RADIO,KK,0,"", ,0,"","","","HOV,1,2 LNS NOW OPEN. BIG RIG HAS BEEN UPRIGHTED. ANOTHER HOUR BEFORE ALL LANES OPENED."
149786,2007-03-30,08:06:00,101-033007,"",Mgmt,PAGER,KK,0,"", ,0,"","","","PAGED MGMT WITH SIGALERT UPDATE - TRACTOR TRAILER HAS BEEN UPRIGHTED AND #2 LN IS NOW OPEN - #3,4 LNS STILL BLKD"
149787,2007-03-30,08:06:00,101-033007,"",Dist 3-HQ,FAX,KK,0,"", ,0,"","","","FAXED HQ WITH SIGALERT UPDATE - TRACTOR TRAILER HAS BEEN UPRIGHTED AND #2 LN IS NOW OPEN - #3,4 LNS STILL BLKD"
149788,2007-03-30,08:15:54,101-033007,12-W-21,"",RADIO,BB,0,"", ,0,"","","",QUEUE S-5 AT SAND CANYON
149789,2007-03-30,08:19:09,101-033007,12-W-16,"",RADIO,BB,0,"", ,0,"","","",#3 LN IS OPEN. ONLY #4 LN BLOCKED
149790,2007-03-30,08:20:00,101-033007,CHP-CAD,"",RADIO,BB,0,"", ,0,"","",SIGALERT UPDATE,"PER 113-57 THE HOV,1,2,3 LNS ARE NOW OPEN, THE 4 LN IS STILL CLOSED"
149792,2007-03-30,08:22:00,101-033007,CHP-CAD,Mgmt,PAGER,BB,0,"", ,0,"","","",PAGED MGMT #3 LN OPEN
149793,2007-03-30,08:23:00,101-033007,CHP-CAD,Dist 3-HQ,FAX,BB,0,"", ,0,"","","",FAXED SIGALERT UPDATE TO HQ
149791,2007-03-30,08:25:39,101-033007,12-W-10,"",RADIO,BB,0,"", ,0,"",10-97,"",""
149804,2007-03-30,09:23:10,101-033007,12-W-16,"",RADIO,BB,0,"", ,0,"","","",UPRIGHTED TRAILER. LANDING GEAR BROKE.  #4 LN STILL BLKD
149808,2007-03-30,09:37:00,101-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","",SIGALERT UPDATE,ABOUT ANOTHER HOUR TO 1 HR & 30 MINS
149809,2007-03-30,09:40:00,101-033007,CHP-CAD,Mgmt,PAGER,BB,0,"", ,0,"","","",PAGED MGMT ABOUT SIGALERT EXTENSION
149810,2007-03-30,09:41:00,101-033007,CHP-CAD,Dist 3-HQ,FAX,BB,0,"", ,0,"","","",FAXED HQ ABOUT SIGALERT EXTENSION
149807,2007-03-30,09:42:26,101-033007,12-W-10,"",RADIO,BB,0,"", ,0,"","","",END OF QUEUE AT ALTON
149819,2007-03-30,09:55:00,101-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","","",":PER 113-55, NO HYDRAULIC FLUID GOT INTO THE STORM DRAINS"
149816,2007-03-30,10:05:55,101-033007,12-W-16,"",RADIO,BB,0,"", ,0,"","","",TRAFFIC BREAK TO MOVE TRUCK
149817,2007-03-30,10:07:58,101-033007,12-W-16,"",RADIO,BB,0,"", ,0,"",10-98,"",ALL LANES CLEAR
149818,2007-03-30,10:08:30,101-033007,12-W-10,"",RADIO,BB,0,"", ,0,"","","",END OF QUEUE AT 5/405 INTERCHANGE
149820,2007-03-30,10:13:25,101-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","",SIGALERT END,"SIGALERT CANCELED, ROADWAY CLEAR"
149821,2007-03-30,10:15:00,101-033007,CHP-CAD,Mgmt,PAGER,BB,0,"", ,0,"","","",PAGED MGMT SIGALERT CANCELED
149822,2007-03-30,10:16:00,101-033007,CHP-CAD,Dist 3-HQ,FAX,BB,0,"", ,0,"","","",FAXED HQ SIGALERT CANCELED
149823,2007-03-30,10:18:02,101-033007,CHP-CAD,"",--------,BB,73,"",S,5,At Los Alisos,CMS OFF,"",""
149825,2007-03-30,10:18:02,101-033007,CHP-CAD,"",--------,BB,86,"",S,405,N/O Harbor,CMS OFF,"",""
149824,2007-03-30,10:18:02,101-033007,CHP-CAD,"",--------,BB,75,"",S,5,Jeffrey,CMS OFF,"",""
149826,2007-03-30,10:18:02,101-033007,CHP-CAD,"",--------,BB,92,"",S,5,S/O 17th St.,CMS OFF,"",""
149827,2007-03-30,10:28:24,101-033007,12-W-16,"",RADIO,BB,0,"", ,0,"",10-7 PAGE,"",""
149830,2007-03-30,10:39:00,101-033007,12-W-10,"",RADIO,BB,0,"", ,0,"","","",NEEDS CMS ACTIVATED FOR INCIDENT #276
149831,2007-03-30,10:41:53,101-033007,12-W-10,"",RADIO,BB,0,"", ,0,"","","",1022 ON THE CMS'
149837,2007-03-30,11:05:00,101-033007,12-W-10,"",RADIO,NN,0,"", ,0,"",10-98,"",TRAFFIC IS CLEAR 12-W-21 AND MYSELF WILL BE GOING 1098
149838,2007-03-30,11:05:00,101-033007,12-W-21,"",RADIO,NN,0,"", ,0,"",10-98 LAST UNIT,"",""
149839,2007-03-30,11:13:56,101-033007,12-W-10,"",RADIO,BB,0,"", ,0,"",10-7 TMC,"",""
149840,2007-03-30,11:14:06,101-033007,12-W-21,"",RADIO,BB,0,"", ,0,"",10-7 PAGE,"",""
149842,2007-03-30,11:25:36,101-033007,"","",RADIO,BB,0,"", ,0,"","",CLOSE INCIDENT,""
149794,2007-03-30,08:27:00,184-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"",FIRST CALL,OPEN INCIDENT,"N-5 JNO AVENIDA VISTA HERMOSA, 1183, GRY MERZ, WHI CHEV VAN, DARK FORD SC"
149795,2007-03-30,08:27:30,184-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","","",ALL VEHS ON RS
149796,2007-03-30,08:28:00,184-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","","",TANKER WORKING ON R/S SPRAYING VEHICLES
149797,2007-03-30,08:28:30,184-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","","",NUMVEROUS VEHICLES STOPPING ON RS W/OIL ON WINDSHIELDS
149798,2007-03-30,08:53:00,184-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","","","PER 113-55, VISUAL FROM THE SB SIDE, 7-8 VEHS ON RS"
149799,2007-03-30,09:00:30,184-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","","","HYDRAULIC FLUID IN THE 3-4 LNS, REQ CALTRANS W/ABSORBANT"
149800,2007-03-30,09:00:30,184-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","",SIGALERT BEGIN,"SIGALERT ISSUED UNTIL FURTHER NOTICE, 3-4 LNS BLKD"
149803,2007-03-30,09:01:00,184-033007,CHP-CAD,"",--------,BB,74,"",N,5,N/O Pico,CMS ON,"","""ACCIDENT AHEAD RIGHT LNS BLKD"""
149801,2007-03-30,09:02:00,184-033007,CHP-CAD,Mgmt,PAGER,BB,0,"", ,0,"","","",PAGED MGMT ABOUT SIGALERT
149802,2007-03-30,09:03:00,184-033007,CHP-CAD,Dist 3-HQ,FAX,BB,0,"", ,0,"","","",FAXED SIGALERT TO HQ
149805,2007-03-30,09:29:28,184-033007,"",12-W-10,PHONE,BB,0,"", ,0,"","","",WANTS 12-W-22 AND 31 TO ROLL
149812,2007-03-30,09:31:00,184-033007,CHP-CAD,12-W-31,PAGER,BB,0,"", ,0,"","","",IS OFF TODAY
149813,2007-03-30,09:33:00,184-033007,CHP-CAD,12-W-17,PHONE,BB,0,"", ,0,"","","",NO ANSWER WITH CELL. LEFT MESSAGE
149814,2007-03-30,09:35:00,184-033007,12-W-17,"",PHONE,BB,0,"", ,0,"","","",WILL ROLL IN ABOUT 30 MIN.
149806,2007-03-30,09:37:26,184-033007,"",12-W-22,PHONE,BB,0,"", ,0,"","","",WILL ROLL
149811,2007-03-30,09:40:00,184-033007,12-W-22,"",RADIO,BB,0,"", ,0,"",10-8 FIRST UNIT,"",""
149815,2007-03-30,10:03:28,184-033007,12-W-17,"",RADIO,BB,0,"", ,0,"",10-8,"",""
149832,2007-03-30,10:30:00,184-033007,CHP-CAD,"",CAD,BB,0,"", ,0,"","",SIGALERT END,"SIGALERT CANCELED, ROADWAY CLEAR"
149833,2007-03-30,10:32:00,184-033007,CHP-CAD,Mgmt,PAGER,BB,0,"", ,0,"","","",PAGED MGMT SIGALERT CANCELED
149834,2007-03-30,10:33:00,184-033007,CHP-CAD,Dist 3-HQ,FAX,BB,0,"", ,0,"","","",FAXED SIGALERT CANCELED TO HQ
149829,2007-03-30,10:34:00,184-033007,"",12-W-17,RADIO,BB,0,"", ,0,"",10-22,"",""
149835,2007-03-30,10:35:00,184-033007,CHP-CAD,"",--------,BB,74,"",N,5,N/O Pico,CMS OFF,"",""
149828,2007-03-30,10:35:00,184-033007,"",12-W-22,RADIO,BB,0,"", ,0,"",10-22,"",""
149836,2007-03-30,10:59:10,184-033007,12-W-17,"",RADIO,BB,0,"", ,0,"",10-7 DO,"",""
